2025-11-29 20:09:11,355 [INFO] werkzeug: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.82.0.89:5000
2025-11-29 20:09:11,356 [INFO] werkzeug: [33mPress CTRL+C to quit[0m
2025-11-29 20:09:18,928 [INFO] werkzeug: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.82.0.89:5000
2025-11-29 20:09:18,939 [INFO] werkzeug: [33mPress CTRL+C to quit[0m
2025-11-29 20:09:19,013 [INFO] werkzeug:  * Restarting with watchdog (windowsapi)
2025-11-29 20:09:26,823 [WARNING] werkzeug:  * Debugger is active!
2025-11-29 20:09:26,843 [INFO] werkzeug:  * Debugger PIN: 758-518-880
2025-11-29 20:10:18,449 [INFO] werkzeug: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.82.0.89:5000
2025-11-29 20:10:18,450 [INFO] werkzeug: [33mPress CTRL+C to quit[0m
2025-11-29 20:10:18,474 [INFO] werkzeug:  * Restarting with watchdog (windowsapi)
2025-11-29 20:10:22,083 [WARNING] werkzeug:  * Debugger is active!
2025-11-29 20:10:22,091 [INFO] werkzeug:  * Debugger PIN: 758-518-880
2025-11-29 20:10:38,173 [INFO] werkzeug: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.82.0.89:5000
2025-11-29 20:10:38,173 [INFO] werkzeug: [33mPress CTRL+C to quit[0m
2025-11-29 20:10:38,191 [INFO] werkzeug:  * Restarting with watchdog (windowsapi)
2025-11-29 20:10:40,993 [WARNING] werkzeug:  * Debugger is active!
2025-11-29 20:10:41,000 [INFO] werkzeug:  * Debugger PIN: 758-518-880
2025-11-29 20:16:45,056 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\configuration.py', reloading
2025-11-29 20:16:45,058 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\build_env.py', reloading
2025-11-29 20:16:45,059 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\configuration.py', reloading
2025-11-29 20:16:45,062 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\exceptions.py', reloading
2025-11-29 20:16:45,062 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\build_env.py', reloading
2025-11-29 20:16:45,066 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\exceptions.py', reloading
2025-11-29 20:16:45,071 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cache.py', reloading
2025-11-29 20:16:45,071 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\main.py', reloading
2025-11-29 20:16:45,074 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\main.py', reloading
2025-11-29 20:16:45,072 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cache.py', reloading
2025-11-29 20:16:45,075 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\pyproject.py', reloading
2025-11-29 20:16:45,079 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\configuration.py', reloading
2025-11-29 20:16:45,080 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\pyproject.py', reloading
2025-11-29 20:16:45,081 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\configuration.py', reloading
2025-11-29 20:16:45,090 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\self_outdated_check.py', reloading
2025-11-29 20:16:45,091 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\exceptions.py', reloading
2025-11-29 20:16:45,092 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\self_outdated_check.py', reloading
2025-11-29 20:16:45,094 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\exceptions.py', reloading
2025-11-29 20:16:45,097 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\main.py', reloading
2025-11-29 20:16:45,101 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\main.py', reloading
2025-11-29 20:16:45,095 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\wheel_builder.py', reloading
2025-11-29 20:16:45,104 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\pyproject.py', reloading
2025-11-29 20:16:45,105 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\wheel_builder.py', reloading
2025-11-29 20:16:45,106 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\pyproject.py', reloading
2025-11-29 20:16:45,107 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\__init__.py', reloading
2025-11-29 20:16:45,109 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\__init__.py', reloading
2025-11-29 20:16:45,109 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\self_outdated_check.py', reloading
2025-11-29 20:16:45,112 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\self_outdated_check.py', reloading
2025-11-29 20:16:45,112 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\__init__.py', reloading
2025-11-29 20:16:45,118 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\autocompletion.py', reloading
2025-11-29 20:16:45,116 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\wheel_builder.py', reloading
2025-11-29 20:16:45,121 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\autocompletion.py', reloading
2025-11-29 20:16:45,122 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\wheel_builder.py', reloading
2025-11-29 20:16:45,124 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\base_command.py', reloading
2025-11-29 20:16:45,127 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\base_command.py', reloading
2025-11-29 20:16:45,126 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\__init__.py', reloading
2025-11-29 20:16:45,129 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\__init__.py', reloading
2025-11-29 20:16:45,129 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\cmdoptions.py', reloading
2025-11-29 20:16:45,132 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\cmdoptions.py', reloading
2025-11-29 20:16:45,133 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\__init__.py', reloading
2025-11-29 20:16:45,138 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\command_context.py', reloading
2025-11-29 20:16:45,140 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\autocompletion.py', reloading
2025-11-29 20:16:45,140 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\command_context.py', reloading
2025-11-29 20:16:45,141 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\autocompletion.py', reloading
2025-11-29 20:16:45,141 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\index_command.py', reloading
2025-11-29 20:16:45,142 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\index_command.py', reloading
2025-11-29 20:16:45,143 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\base_command.py', reloading
2025-11-29 20:16:45,145 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\main.py', reloading
2025-11-29 20:16:45,146 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\base_command.py', reloading
2025-11-29 20:16:45,149 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\main.py', reloading
2025-11-29 20:16:45,151 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\cmdoptions.py', reloading
2025-11-29 20:16:45,154 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\main_parser.py', reloading
2025-11-29 20:16:45,156 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\main_parser.py', reloading
2025-11-29 20:16:45,155 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\cmdoptions.py', reloading
2025-11-29 20:16:45,157 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\parser.py', reloading
2025-11-29 20:16:45,157 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\command_context.py', reloading
2025-11-29 20:16:45,159 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\parser.py', reloading
2025-11-29 20:16:45,162 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\progress_bars.py', reloading
2025-11-29 20:16:45,161 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\command_context.py', reloading
2025-11-29 20:16:45,165 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\progress_bars.py', reloading
2025-11-29 20:16:45,171 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\req_command.py', reloading
2025-11-29 20:16:45,170 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\index_command.py', reloading
2025-11-29 20:16:45,173 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\req_command.py', reloading
2025-11-29 20:16:45,174 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\index_command.py', reloading
2025-11-29 20:16:45,175 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\spinners.py', reloading
2025-11-29 20:16:45,176 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\spinners.py', reloading
2025-11-29 20:16:45,179 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\status_codes.py', reloading
2025-11-29 20:16:45,177 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\main.py', reloading
2025-11-29 20:16:45,182 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\status_codes.py', reloading
2025-11-29 20:16:45,187 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\main.py', reloading
2025-11-29 20:16:45,188 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\commands\\__init__.py', reloading
2025-11-29 20:16:45,189 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\main_parser.py', reloading
2025-11-29 20:16:45,191 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\commands\\__init__.py', reloading
2025-11-29 20:16:45,193 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\commands\\__init__.py', reloading
2025-11-29 20:16:45,191 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\main_parser.py', reloading
2025-11-29 20:16:45,195 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\commands\\cache.py', reloading
2025-11-29 20:16:45,195 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\parser.py', reloading
2025-11-29 20:16:45,198 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\commands\\cache.py', reloading
2025-11-29 20:16:45,204 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\commands\\check.py', reloading
2025-11-29 20:16:45,202 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\parser.py', reloading
2025-11-29 20:16:45,205 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\commands\\check.py', reloading
2025-11-29 20:16:45,208 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\progress_bars.py', reloading
2025-11-29 20:16:45,212 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\progress_bars.py', reloading
2025-11-29 20:16:45,210 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\commands\\completion.py', reloading
2025-11-29 20:16:45,219 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\req_command.py', reloading
2025-11-29 20:16:45,230 [INFO] werkzeug:  * Detected change in 'C:\\Users\\Blackie\\Documents\\Arduino\\smart_eparking_pi4\\.venv\\Lib\\site-packages\\pip\\_internal\\cli\\req_command.py', reloading
